,vol_requests,event_time,hits,is_priority,category_id,amsl,amsl_unit,org_title,org_content_id,addresses_count,locality,region,postalcode,primary_loc,display_url,recurrence_type,hours,created_date,last_modified_date,status,Latitude,Longitude,Census Tract,BIN,BBL,NTA
254,1,0,30,,2.0,,,"Services for the UnderServed, Inc.",38951,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5538,ongoing,0,July 20 2011,August 23 2011,approved,,,,,,
255,99,0,30,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5416,ongoing,0,June 06 2011,June 09 2011,approved,,,,,,
256,40,0,107,,1.0,,,Foster Parent Advocacy Foundation Inc,2786,1,"135 Lenox avenue
new york, NY 10027
(40.80462764517352, -73.94791180271073)",NY,10027.0,,/opportunities/5308,onetime,0,April 20 2011,April 20 2011,approved,,,,,,
257,5,0,316,,1.0,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5272,ongoing,0,April 12 2011,April 14 2011,approved,,,,,,
258,1,0,242,,,,,Globalhood,3382,1,"220 Fitfy Avenue
New York, NY 10001
(40.75025902143676, -73.99688630375988)",NY,10001.0,,/opportunities/5654,ongoing,0,August 18 2011,September 09 2011,approved,,,,,,
259,99,0,43,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5426,ongoing,0,June 06 2011,June 08 2011,approved,,,,,,
260,18,0,134,,2.0,,,Street Project,3001,1,"32 31st Street
New York, NY 10001
(40.74720449218722, -73.98751759574128)",NY,10001.0,,/opportunities/5626,onetime,0,August 15 2011,August 15 2011,approved,,,,,,
261,250,0,331,y,6.0,,,NYC Service,3747,1,"Shore Front Parkway
Queens, NY 11693
(40.58491927250253, -73.81086259712633)",NY,11693.0,,/opportunities/5686,onetime,0,August 29 2011,August 30 2011,approved,,,,,,
262,2,0,217,,3.0,,,Girl Scouts NYC,44253,1,"509 129th St
Harlem, NY 10027
(40.81520669715875, -73.9551464649788)",NY,10027.0,,/opportunities/5572,ongoing,0,August 01 2011,August 22 2011,approved,,,,,,
263,99,0,135,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5439,ongoing,0,June 07 2011,June 10 2011,approved,,,,,,
264,15,0,189,,1.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5037,ongoing,0,January 25 2011,March 04 2011,approved,,,,,,
265,10,0,534,,3.0,,,In Arms Reach Inc,37042,1,"160 CONVENT AVE
New York City, NY 10031
(40.81951334804657, -73.95002324608663)",NY,10031.0,,/opportunities/5081,ongoing,0,February 04 2011,February 07 2011,approved,,,,,,
266,32,0,122,,2.0,,,Brooklyn Special Olympics,235,1,"79 Fort
Tilden, NY 11695
(40.59760800020911, -73.820967000027)",NY,11695.0,,/opportunities/5173,onetime,0,March 09 2011,March 09 2011,approved,,,,,,
267,70,0,190,,3.0,,,East Harlem Tutorial Program,448,1,"2050 Second Avenue
New York, NY 10029
(40.79013250049554, -73.94275604693821)",NY,10029.0,,/opportunities/5663,ongoing,0,August 22 2011,August 22 2011,approved,,,,,,
268,2,0,80,,2.0,,,Jewish Association for Services for the Aged (JASA),728,1,"132 31st Street
New York, NY 10001
(40.74849052268911, -73.99056629742063)",NY,10001.0,,/opportunities/5629,ongoing,0,August 15 2011,August 15 2011,approved,,,,,,
269,5,0,438,,1.0,,,Center for Architecture Foundation,36818,1,"536 LaGuardia Place
New York, NY 10012
(40.72854672046361, -73.99858598043322)",NY,10012.0,,/opportunities/4971,ongoing,0,January 06 2011,January 10 2011,approved,,,,,,
270,50,0,266,,1.0,,,Friends of Van Cortlandt Park,161,1,"124 Gale Place
Bronx, NY 10463
(40.88463029202243, -73.89251933209881)",NY,10463.0,,/opportunities/5001,onetime,0,January 14 2011,January 25 2011,approved,,,,,,
271,2,0,313,,2.0,,,Part of the Solution (POTS),46,1,"2763 Webster Avenue
Bronx, NY 10458
(40.86579443967629, -73.88632317887395)",NY,10458.0,,/opportunities/5494,ongoing,0,June 29 2011,June 30 2011,approved,,,,,,
272,20,0,179,,1.0,,,Friends of Van Cortlandt Park,161,1,"124 Gale Pl
Bronx, NY 10463
(40.88463029202243, -73.89251933209881)",NY,10463.0,,/opportunities/4999,ongoing,0,January 14 2011,January 21 2011,approved,,,,,,
273,20,0,162,,1.0,,,"The Puppetry Arts Theatre, Inc",999,1,"339 2nd St
Brooklyn, NY 11215
(40.673645689609174, -73.98322195336355)",NY,11215.0,,/opportunities/5704,ongoing,0,September 01 2011,September 01 2011,approved,,,,,,
274,1,0,118,,1.0,,,Big Apple Greeter,92,1,"1 Centre Street
New York, NY 10007
(40.71320112625938, -74.00400216853836)",NY,10007.0,,/opportunities/5073,ongoing,0,February 03 2011,February 03 2011,approved,,,,,,
275,15,0,150,,1.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5161,ongoing,0,March 07 2011,March 07 2011,approved,,,,,,
276,30,0,343,,3.0,,,Working in Support of Education (w!se),41295,1,"High School of Economics
New York, NY 10006
(40.70825614030866, -74.01355356964149)",NY,10006.0,,/opportunities/5472,ongoing,0,June 14 2011,August 16 2011,approved,,,,,,
277,4,0,196,,5.0,,,Metropolitan Council on Jewish Poverty,974,1,"171 Lexington Ave
New York, NY 10016
(40.74423799432977, -73.9812457099107)",NY,10016.0,,/opportunities/5608,ongoing,0,August 09 2011,August 09 2011,approved,,,,,,
278,30,0,237,,2.0,,,Lighthouse International,87,1,"111 59th Street
New York, NY 10035
(40.64358204145642, -74.02133897318058)",NY,10035.0,,/opportunities/5477,ongoing,0,June 17 2011,June 21 2011,approved,,,,,,
279,6,0,3533,y,4.0,,,Chhaya Community Development Corporation,3369,1,"37 43 77th Street
Jackson Heights, NY 11372
(40.75163073936716, -73.88361254528269)",NY,11372.0,,/opportunities/5261,ongoing,0,April 11 2011,April 25 2011,approved,,,,,,
280,100,0,105,,1.0,,,Friends of Van Cortlandt Park,161,1,"80 Van Cortlandt Park
Bronx, NY 10463
(40.88465843017383, -73.88990186467265)",NY,10463.0,,/opportunities/5711,onetime,0,September 01 2011,September 01 2011,approved,,,,,,
281,1,0,157,,2.0,,,New York Legal Assistance Group,104,1,"7 Hanover Square
New York, NY 10004
(40.7043068313896, -74.00918226342714)",NY,10004.0,,/opportunities/5639,ongoing,0,August 16 2011,August 17 2011,approved,,,,,,
282,2,0,163,,2.0,,,Metropolitan Council on Jewish Poverty,974,1,"Neptune Avenue
Brooklyn, NY 11224
(40.5776378129877, -73.99752264510208)",NY,11224.0,,/opportunities/5341,ongoing,0,May 06 2011,May 11 2011,approved,,,,,,
283,15,0,228,,1.0,,,Stuyvesant Cove Park,38302,1,"24 20 FDR Drive Service Rd
New York, NY 10010
(40.73914078212147, -73.98289845639863)",NY,10010.0,,/opportunities/5157,onetime,0,March 04 2011,March 07 2011,approved,,,,,,
284,1,0,459,,6.0,,,World Cares Center,36979,1,"520 8th Ave
New York, NY 10018
(40.75376054978079, -73.99232896859803)",NY,10018.0,,/opportunities/5115,ongoing,0,February 16 2011,February 22 2011,approved,,,,,,
285,20,0,71,,6.0,,,World Cares Center,36979,1,"520 8th Avenue
New York, NY 10018
(40.75376054978079, -73.99232896859803)",NY,10018.0,,/opportunities/4992,onetime,0,January 12 2011,January 14 2011,approved,,,,,,
286,99,0,57,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5423,ongoing,0,June 06 2011,June 09 2011,approved,,,,,,
287,2,0,216,,1.0,,,New York Futsal,39106,1,"233 77th Street
New York, NY 10024
(40.78255158071745, -73.98091585032279)",NY,10024.0,,/opportunities/5283,ongoing,0,April 13 2011,April 22 2011,approved,,,,,,
288,10,0,147,,1.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5054,ongoing,0,January 28 2011,April 28 2011,approved,,,,,,
289,10,0,80,,,,,Stuyvesant Cove Park,38302,1,"24 20 FDR Drive Service Rd
New York, NY 10010
(40.73914078212147, -73.98289845639863)",NY,10010.0,,/opportunities/5767,onetime,0,September 20 2011,September 21 2011,approved,,,,,,
290,1,0,612,,1.0,,,"NY Artists Unlimited, Inc.",330,1,"212 14th St
New York, NY 10011
(40.73893072951762, -74.00056675838641)",NY,10011.0,,/opportunities/5139,ongoing,0,February 25 2011,February 28 2011,approved,,,,,,
291,150,0,537,,3.0,,,PENCIL,2761,1,"30 26th Street
New York, NY 10010
(40.74435364135434, -73.99034146691326)",NY,10010.0,,/opportunities/5504,ongoing,0,July 06 2011,August 30 2011,approved,,,,,,
292,20,0,141,,2.0,,,Yorkville Common Pantry,779,1,"8 109th Street
New York, NY 10029
(40.795965732615855, -73.94910755186987)",NY,10029.0,,/opportunities/5616,ongoing,0,August 11 2011,August 15 2011,approved,,,,,,
293,2,0,192,,1.0,,,New York Futsal,39106,1,"233 77th Street
New York, NY 10024
(40.78255158071745, -73.98091585032279)",NY,10024.0,,/opportunities/5282,ongoing,0,April 13 2011,April 14 2011,approved,,,,,,
294,25,0,109,,,,,NYC Service,3747,1,"101 31st St
New York, NY 10001
(40.74795702400355, -73.98923961872805)",NY,10001.0,,/opportunities/5774,ongoing,0,September 22 2011,September 22 2011,approved,,,,,,
295,100,0,1679,y,5.0,,,"Body Sculpt Of New York, Inc.",1272,1,"487 49th St
Brooklyn, NY 11203
(40.649905213317076, -73.9311659847108)",NY,11203.0,,/opportunities/5205,onetime,0,March 16 2011,April 14 2011,approved,,,,,,
296,5,0,314,,3.0,,,Metropolitan Council on Jewish Poverty,974,1,"Hillside Avenue
Queens, NY 11432
(40.71075497033968, -73.79303471029502)",NY,11432.0,,/opportunities/5141,ongoing,0,February 28 2011,September 19 2011,approved,,,,,,
297,100,0,257,y,6.0,,,NYC Service,3747,1,"214 29th Street
New York, NY 10001
(40.748256698961484, -73.99386680926813)",NY,10001.0,,/opportunities/5700,ongoing,0,August 31 2011,September 01 2011,approved,,,,,,
298,3,0,119,,1.0,,,Family and Community Support Services,38868,1,"1195 St Marks Ave
Brooklyn, NY 11213
(40.674130422885526, -73.92980967882666)",NY,11213.0,,/opportunities/5618,ongoing,0,August 11 2011,August 15 2011,approved,,,,,,
299,20,0,120,,2.0,,,"Services for the UnderServed, Inc.",38951,2,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5285,onetime,0,April 13 2011,April 15 2011,approved,,,,,,
300,10,0,953,,1.0,,,Habitat-NYC,39587,1,"111 John St
New York, NY 10038
(40.70770072454058, -74.00572695110161)",NY,10038.0,,/opportunities/5331,ongoing,0,April 27 2011,May 02 2011,approved,,,,,,
301,15,0,409,,1.0,,,ARTs East New York Inc.,37775,1,"568 Jerome St
Brooklyn, NY 11207
(40.667188699215906, -73.88520654134761)",NY,11207.0,,/opportunities/5097,ongoing,0,February 11 2011,March 02 2011,approved,,,,,,
302,10,0,339,,2.0,,,The Dialogue Project,4448,1,"420 8th Ave
Brooklyn, NY 11215
(40.66865562817529, -73.97684099566105)",NY,11215.0,,/opportunities/5392,ongoing,0,May 31 2011,June 02 2011,approved,,,,,,
303,100,0,232,y,1.0,,,Friends of Van Cortlandt Park,161,1,"80 Van Cortlandt Park
bronx, NY 10463
(40.88465843017383, -73.88990186467265)",NY,10463.0,,/opportunities/5707,onetime,0,September 01 2011,September 12 2011,approved,,,,,,
304,40,0,231,,1.0,,,Our Time,38118,1,"566 LaGuardia Place
New York, NY 10003
(40.72964073295498, -73.99760798891003)",NY,10003.0,,/opportunities/5140,onetime,0,February 25 2011,March 01 2011,approved,,,,,,
305,1,0,392,,3.0,,,Girls Incorporated Of New York City,1166,1,"283 Adams Street
Brooklyn, NY 11201
(40.6949894054037, -73.98858815746328)",NY,11201.0,,/opportunities/4970,ongoing,0,January 06 2011,May 09 2011,approved,,,,,,
306,22,0,200,,1.0,,,New York City Department of Parks & Recreation,3706,1,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5167,onetime,0,March 08 2011,March 09 2011,approved,,,,,,
307,5,0,650,,1.0,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5275,ongoing,0,April 12 2011,April 14 2011,approved,,,,,,
308,10,0,396,,3.0,,,"""I Have a Dream"" Foundation - NY: Ravenswood Program",744,1,"1401 36th Ave
Queens, NY 11106
(40.76021383635026, -73.93744882217851)",NY,11106.0,,/opportunities/5512,ongoing,0,July 09 2011,July 14 2011,approved,,,,,,
309,15,0,163,,3.0,,,Bike New York,38740,1,"475 Riverside Drive
NYC, NY 10115
(40.810551000428404, -73.96469400002803)",NY,10115.0,,/opportunities/5474,ongoing,0,June 16 2011,June 16 2011,approved,,,,,,
310,4,0,324,,3.0,,,Episcopal Social Services NYC,42496,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5584,ongoing,0,August 02 2011,August 10 2011,approved,,,,,,
311,100,0,280,,,,,The Grace Children's Foundation,45368,1,"697 End Avenue
New York, NY 10025
(40.79685012763133, -73.96372581059762)",NY,10025.0,,/opportunities/5515,ongoing,0,July 12 2011,July 14 2011,approved,,,,,,
312,20,0,32,,1.0,,,Street Project,3001,1,"2090 Adam Clayton Powell Jr
New York, NY 10027
(40.8086819592997, -73.94868505900372)",NY,10027.0,,/opportunities/5345,onetime,0,May 10 2011,May 11 2011,approved,,,,,,
313,20,0,352,,5.0,,,Police Athletic League Of New York,3067,2,"34 1
New York, NY 10003
(40.73194394755518, -73.98887214913032)",NY,10003.0,,/opportunities/5369,onetime,0,May 17 2011,May 18 2011,approved,,,,,,
314,5,0,556,,1.0,,,Bideawee  ,152,1,"410 38th St
New York, NY 10016
(40.74602638032883, -73.9710330229442)",NY,10016.0,,/opportunities/5023,ongoing,0,January 21 2011,January 25 2011,approved,,,,,,
315,500,0,324,,3.0,,,iMentor,614,1,"30 Broad Street
New York, NY 10004
(40.706177421210555, -74.01126869053508)",NY,10004.0,,/opportunities/5316,ongoing,0,April 21 2011,April 21 2011,approved,,,,,,
316,1,0,601,,2.0,,,Pajama Program,2916,1,"34 39th Street
New York, NY 10016
(40.75053198369562, -73.97978342628932)",NY,10016.0,,/opportunities/5209,ongoing,0,March 17 2011,March 18 2011,approved,,,,,,
317,20,0,84,,1.0,,,Office of Recycling Outreach and Education,36773,1,"51 Chambers Street
New York, NY 10007
(40.71377351801845, -74.0053942535769)",NY,10007.0,,/opportunities/5696,onetime,0,August 30 2011,September 06 2011,approved,,,,,,
318,2,0,682,,1.0,,,Lifebeat Inc,37355,1,"1515 Broadway
New York, NY 10036
(40.75729656648954, -73.98573468333922)",NY,10036.0,,/opportunities/5043,ongoing,0,January 26 2011,January 28 2011,approved,,,,,,
319,25,0,2498,y,3.0,,,Street Squash,1553,1,"40 116th St
New York, NY 10026
(40.80116061750394, -73.94770812030829)",NY,10026.0,,/opportunities/5231,ongoing,0,March 25 2011,June 30 2011,approved,,,,,,
320,20,0,210,,1.0,,,Office of Recycling Outreach and Education,36773,1,"51 Chambers Street
Brooklyn, NY 10007
(40.71377351801845, -74.0053942535769)",NY,10007.0,,/opportunities/4967,onetime,0,January 05 2011,March 04 2011,approved,,,,,,
321,1,0,465,,5.0,,,Episcopal Social Services NYC,42496,1,"305 7th Avenue between 27th and 28th Street
New York, NY 10001
(40.75025902143676, -73.99688630375988)",NY,10001.0,,/opportunities/5516,ongoing,0,July 12 2011,August 12 2011,approved,,,,,,
322,1,0,761,,1.0,,,BCA,1250,1,"244 Madison Ave
New York, NY 10016
(40.75015809710567, -73.98126558278405)",NY,10016.0,,/opportunities/5460,ongoing,0,June 08 2011,August 03 2011,approved,,,,,,
323,2,0,162,,,,,New York Legal Assistance Group,104,1,"7 Hanover Square
New York, NY 10004
(40.7043068313896, -74.00918226342714)",NY,10004.0,,/opportunities/5660,ongoing,0,August 19 2011,August 22 2011,approved,,,,,,
324,8,0,150,,1.0,,,New York Asian Women's Center,24,1,"32 Broadway
New York City, NY 10004
(40.70604252290616, -74.01308532103428)",NY,10004.0,,/opportunities/5522,ongoing,0,July 15 2011,July 20 2011,approved,,,,,,
325,1,0,172,,1.0,,,Big Apple Greeter,92,1,"1 Centre Street
New York, NY 10007
(40.71320112625938, -74.00400216853836)",NY,10007.0,,/opportunities/5127,ongoing,0,February 23 2011,February 24 2011,approved,,,,,,
326,1000,0,28,,1.0,,,The New York City Anti-Violence Project,1982,1,"240 35th Street
New York, NY 10001
(40.75233062775419, -73.99168145673696)",NY,10001.0,,/opportunities/5064,onetime,0,February 02 2011,February 03 2011,approved,,,,,,
327,99,0,162,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5457,ongoing,0,June 07 2011,June 08 2011,approved,,,,,,
328,40,0,2203,y,2.0,,,TimeBanksNYC,36902,1,"2 Lafayette
New York, NY 10007
(40.7139025974422, -74.00349854820195)",NY,10007.0,,/opportunities/5147,ongoing,0,March 01 2011,May 31 2011,approved,,,,,,
329,1,0,274,,2.0,,,Jewish Association for Services for the Aged (JASA),728,1,"9502 Seaview Avenue
Brooklyn, NY 11206
(40.6326745532508, -73.89124182389159)",NY,11206.0,,/opportunities/5159,ongoing,0,March 07 2011,March 07 2011,approved,,,,,,
330,99,0,68,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5414,ongoing,0,June 06 2011,June 07 2011,approved,,,,,,
331,5,0,322,,2.0,,,The Momentum Project,46019,1,"120 106th Street
New York, NY 10029
(40.79252132924364, -73.94694917899955)",NY,10029.0,,/opportunities/5523,ongoing,0,July 15 2011,July 15 2011,approved,,,,,,
332,50,0,204,,1.0,,,Common Cents New York,2379,1,"570 Columbus Avenue
New York, NY 10024
(40.787638010624505, -73.97132979921389)",NY,10024.0,,/opportunities/5155,onetime,0,March 03 2011,March 03 2011,approved,,,,,,
333,30,0,1368,y,4.0,,,New York City Department of Parks & Recreation,3706,1,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5483,ongoing,0,June 22 2011,September 26 2011,approved,,,,,,
334,4,0,826,,5.0,,,"Services for the UnderServed, Inc.",38951,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5298,ongoing,0,April 15 2011,August 18 2011,approved,,,,,,
335,25,0,578,,3.0,,,Bronx One on One Mentoring Program,38920,1,"20 190th Street
Bronx, NY 10468
(40.86347541561016, -73.89958755848183)",NY,10468.0,,/opportunities/5263,ongoing,0,April 12 2011,May 09 2011,approved,,,,,,
336,99,0,76,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5424,ongoing,0,June 06 2011,June 07 2011,approved,,,,,,
337,50,0,1001,y,2.0,,,NYC Service,3747,1,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,,/opportunities/4985,onetime,0,January 11 2011,February 02 2011,approved,,,,,,
338,25,0,286,,3.0,,,Learning Leaders,213,1,"1075 Second Avenue
New York, NY 10022
(40.75902153949972, -73.96552833602654)",NY,10022.0,,/opportunities/5521,ongoing,0,July 15 2011,July 15 2011,approved,,,,,,
339,50,0,174,,1.0,,,Cystic Fibrosis Foundation,39041,1,"205 42nd Street
New York, NY 10012
(40.653499970602304, -74.01209486827952)",NY,10012.0,,/opportunities/5278,ongoing,0,April 13 2011,April 13 2011,approved,,,,,,
340,600,0,456,,3.0,,,Student Sponsor Partners,40029,1,"286 Madison Avenue
New York, NY 10017
(40.75174378405803, -73.98009563619694)",NY,10017.0,,/opportunities/5377,ongoing,0,May 20 2011,May 23 2011,approved,,,,,,
341,3,0,229,,1.0,,,Semiperm ,45305,1,"210 102nd Street
New York, NY 10025
(40.798057840007175, -73.96809269871837)",NY,10025.0,,/opportunities/5513,ongoing,0,July 11 2011,July 14 2011,approved,,,,,,
342,99,0,58,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5448,ongoing,0,June 07 2011,June 08 2011,approved,,,,,,
343,5,0,131,,2.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22 Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5699,ongoing,0,August 31 2011,September 01 2011,approved,,,,,,
344,12,0,173,,4.0,,,Friends of Van Cortlandt Park,161,1,"80 Van Cortlandt Park
Bronx, NY 10463
(40.88465843017383, -73.88990186467265)",NY,10463.0,,/opportunities/5510,ongoing,0,July 07 2011,July 14 2011,approved,,,,,,
345,250,0,153,y,6.0,,,NYC Service,3747,1,"Shore Front Parkway
Queens, NY 11693
(40.58491927250253, -73.81086259712633)",NY,11693.0,,/opportunities/5697,onetime,0,August 30 2011,September 01 2011,approved,,,,,,
346,10,0,970,,1.0,,,WisdomLand After School and Summer Day Camp,38048,1,"132 03 Sanford Avenue
Flushing, NY 11354
(40.76862022064671, -73.82719028070687)",NY,11354.0,,/opportunities/5129,ongoing,0,February 23 2011,August 08 2011,approved,,,,,,
347,10,0,305,,3.0,,,Transportation Alternatives,2308,1,"127 26th St
New York, NY 10002
(40.601149489516224, -73.99944293492823)",NY,10002.0,,/opportunities/5458,ongoing,0,June 07 2011,June 08 2011,approved,,,,,,
348,6,0,212,,1.0,,,Children's Museum Of The Arts,1310,1,"182 Lafayette Street
New York, NY 10013
(40.72063851944171, -73.9985522770408)",NY,10013.0,,/opportunities/5544,onetime,0,July 21 2011,July 22 2011,approved,,,,,,
349,100,0,59,,1.0,,,The Dream Big Foundation,1516,1,"852 JFK Station
New York, NY 10116
(40.8110019996426, -73.95309800037239)",NY,10116.0,,/opportunities/5778,onetime,0,September 23 2011,September 26 2011,approved,,,,,,
350,2,0,298,,3.0,,,Girls Write Now,1111,1,"247 37 Street
Manhattan, NY 10018
(40.75350339905739, -73.99055236906513)",NY,10018.0,,/opportunities/5578,ongoing,0,August 01 2011,August 18 2011,approved,,,,,,
351,5,0,170,,,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5270,ongoing,0,April 12 2011,July 25 2011,approved,,,,,,
352,99,0,57,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5440,ongoing,0,June 07 2011,June 10 2011,approved,,,,,,
353,5,0,528,,2.0,,,Miracle House,577,1,"80 8th ave
New York, NY 10011
(40.74000092273252, -74.00233842278413)",NY,10011.0,,/opportunities/5492,ongoing,0,June 29 2011,June 30 2011,approved,,,,,,
354,100,0,362,,2.0,,,Friendly Visiting at the JCCGCI,37924,1,"3001 37th Street
Brooklyn, NY 11224
(40.573273749723825, -74.00249064003097)",NY,11224.0,,/opportunities/5116,ongoing,0,February 17 2011,July 12 2011,approved,,,,,,
355,20,0,475,,3.0,,,FC Harlem,38393,1,"441 Manhattan Ave
New York, NY 10026
(40.80669464442542, -73.95561864336202)",NY,10026.0,,/opportunities/5233,ongoing,0,March 28 2011,March 29 2011,approved,,,,,,
356,30,0,23,,1.0,,,New York Asian Women's Center,24,1,"39 Bowery
New York City, NY 10002
(40.71522597589217, -73.99658738386236)",NY,10002.0,,/opportunities/5310,onetime,0,April 20 2011,April 20 2011,approved,,,,,,
357,25,0,156,,3.0,,,"Top Honors, Inc",358,1,"154 93rd St
New York, NY 10025
(40.79156776872092, -73.97053578315399)",NY,10025.0,,/opportunities/5731,ongoing,0,September 12 2011,September 22 2011,approved,,,,,,
358,99,0,26,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5427,ongoing,0,June 06 2011,June 09 2011,approved,,,,,,
359,10,0,240,,1.0,,,Pace University Community & Volunteer Mobilization AmeriCorps,4019,1,"41 Park Row
New York, NY 10038
(40.71182840349377, -74.00632180417499)",NY,10038.0,,/opportunities/5698,onetime,0,August 31 2011,September 01 2011,approved,,,,,,
360,2,0,58,,3.0,,,Up2Us,37687,1,"10 27 46th Ave
Long Island City, NY 11101
(40.74570244980828, -73.93866902925225)",NY,11101.0,,/opportunities/5149,ongoing,0,March 01 2011,March 08 2011,approved,,,,,,
361,5,0,341,,1.0,,,The Jewish Museum,37348,1,"1109 Fifth Avenue
New York, NY 10128
(40.78553359707598, -73.95746225352207)",NY,10128.0,,/opportunities/5049,ongoing,0,January 27 2011,January 28 2011,approved,,,,,,
362,5,0,65,,2.0,,,"Jewish Home Lifecare, Manhattan Division",2694,1,"120 106th Street
New York, NY 10025
(40.7994834845182, -73.96352009942227)",NY,10025.0,,/opportunities/5744,ongoing,0,September 14 2011,September 16 2011,approved,,,,,,
363,20,0,952,,1.0,,,Bideawee  ,152,1,"410 38th Street
New York, NY 10016
(40.74602638032883, -73.9710330229442)",NY,10016.0,,/opportunities/5024,ongoing,0,January 21 2011,January 21 2011,approved,,,,,,
364,25,0,193,,4.0,,,Friends of Hudson River Park,429,1,"54 New
York, NY 10014
(40.73358645135369, -74.01019960472792)",NY,10014.0,,/opportunities/5470,onetime,0,June 13 2011,June 15 2011,approved,,,,,,
365,10,0,209,,1.0,,,PortSide NewYork,3422,1,"25 New
York, NY 10013
(40.721242188776046, -74.00888900022716)",NY,10013.0,,/opportunities/5724,ongoing,0,September 07 2011,September 13 2011,approved,,,,,,
366,10,0,28,,3.0,,,Iridescent,38544,1,"890 Garrison Ave
Bronx, NY 10474
(40.817114194167054, -73.89198548226072)",NY,10474.0,,/opportunities/5195,onetime,0,March 15 2011,March 15 2011,approved,,,,,,
367,34,0,0,,1.0,,,New York City Department of Parks & Recreation,3706,1,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5170,onetime,0,March 08 2011,March 09 2011,approved,,,,,,
368,2,0,524,,,,,Brooklyn Community Board No. 1,42438,1,"1 Brooklyn
NY 11211
(40.711589765255496, -73.95817675075642)",NY,11211.0,,/opportunities/5498,ongoing,0,June 30 2011,July 01 2011,approved,,,,,,
369,1,0,70,,2.0,,,New York Asian Women's Center,24,1,"32 Broadway
New York, NY 10004
(40.70604252290616, -74.01308532103428)",NY,10004.0,,/opportunities/5635,ongoing,0,August 16 2011,August 19 2011,approved,,,,,,
370,2,0,367,,2.0,,,Greater Chinatown Community Association,1232,1,"105 Mosco Street
New York, NY 10013
(40.714478163541, -73.99923576178304)",NY,10013.0,,/opportunities/5259,ongoing,0,April 11 2011,June 18 2011,approved,,,,,,
371,2011,0,4070,y,2.0,,,TimeBanksNYC,36902,1,"5 Boroughs
New York, NY 10007
(40.71363051943297, -74.00913138370635)",NY,10007.0,,/opportunities/5020,ongoing,0,January 20 2011,March 21 2011,approved,,,,,,
